tijdstip;locatie;component;waarde;LKI
2015-11-25 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;10,81;2
2015-11-26 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;13,64;2
2015-11-26 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;6,49;1
2015-11-26 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;5,88;1
2015-11-26 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;16,25;2
2015-11-26 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;3,91;1
2015-11-26 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;9,83;1
2015-11-26 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;2,35;1
2015-11-26 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;10,22;2
2015-11-26 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;1,33;1
2015-11-26 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;9,26;1
2015-11-26 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;1,23;1
2015-11-26 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;11,12;2
2015-11-26 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;27,32;3
2015-11-26 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;4,48;1
2015-11-26 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;56,82;5
2015-11-26 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;17,5;2
2015-11-26 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;46,64;3
2015-11-26 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;68,76;6
2015-11-26 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;133,05;5
2015-11-26 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;91,7;7
2015-11-26 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;99,05;7
2015-11-26 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;159,16;6
2015-11-26 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;89,99;7
2015-11-26 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;109,67;5
2015-11-26 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;75,49;7
2015-11-26 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;71,14;4
2015-11-26 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;61,47;6
2015-11-26 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;60,24;6
2015-12-28 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;43,16;3
2015-12-28 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;40,8;3
2015-12-28 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;37,99;3
2015-12-28 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;39,26;3
2015-12-28 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;38,15;3
2015-12-28 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;46,64;3
2015-12-28 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;46,9;3
2015-12-28 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;45,64;3
2015-12-28 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;29,83;3
2015-12-28 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;15,78;2
2015-12-28 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;11,65;2
2015-12-28 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;12,21;2
2015-12-29 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;9,1;1
2015-12-29 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;8,52;1
2015-12-29 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;7,4;1
2015-12-29 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;3,01;1
2015-12-29 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;2,5;1
2015-12-29 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;2,04;1
2015-12-29 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;7,29;1
2015-12-29 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;16,8;2
2015-12-29 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;29,77;3
2015-12-29 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;46,29;3
2015-12-29 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;33,65;3
2015-12-29 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;31,55;3
2016-02-29 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;16,66;2
2016-02-29 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;38,63;4
2016-02-29 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;21,19;3
2016-02-29 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;13,22;2
2016-02-29 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;12,25;2
2016-02-29 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;20,85;3
2016-02-29 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;15,56;2
2016-02-29 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;31,74;4
2016-02-29 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;20,07;2
2016-02-29 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;39,01;4
2016-02-29 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;38,95;4
2016-02-29 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;17,09;2
2016-02-29 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;20,79;2
2016-02-29 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;60,34;6
2016-02-29 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;18,4;2
2016-02-29 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;55,99;5
2016-02-29 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;11,99;2
2016-02-29 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;50,44;5
2016-03-01 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;9,26;1
2016-03-01 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;53,13;5
2016-03-01 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;30,03;4
2016-03-01 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;24,91;3
2016-03-01 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;81,13;7
2016-03-01 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;19,6;2
2016-03-01 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;30,7;3
2016-03-01 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;92,88;7
2016-03-01 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;27,47;3
2016-03-01 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;22,35;3
2016-03-01 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;78,09;7
2016-03-01 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;16,38;2
2016-03-01 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;71,79;6
2016-03-01 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;15,2;2
2016-03-01 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;33,87;4
2016-03-01 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;37,71;4
2016-03-01 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;16,31;2
2016-03-01 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;67,82;6
2016-03-01 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;70,45;6
2016-03-01 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;44,11;4
2016-03-01 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;32,99;3
2016-03-01 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;40,2;3
2016-03-01 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;53,07;5
2016-03-01 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;65,78;6
2016-03-01 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;58,19;5
2016-03-01 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;34,32;3
2016-03-01 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;56,63;5
2016-03-01 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;52,88;5
2016-03-01 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;49,23;5
2016-03-01 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;26,22;3
2016-03-01 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;17,46;2
2016-03-01 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;53,4;5
2016-03-01 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;41,55;4
2016-03-01 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;49,81;5
2016-03-01 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;14,49;2
2016-03-01 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;42,83;4
2016-03-01 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;28,75;3
2016-03-01 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;44,55;4
2016-03-01 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;9,79;1
2016-03-01 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;8,52;1
2016-03-01 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;42,73;4
2016-03-01 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;24,91;3
2016-03-01 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;10,83;2
2016-03-01 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;49,42;5
2016-03-01 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;15,95;2
2016-03-01 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;10,14;2
2016-03-01 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;52,3;5
2016-03-01 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;15,95;2
2016-03-01 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;53,66;5
2016-03-01 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;10,83;2
2016-03-01 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;10,59;2
2016-03-01 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;18,51;2
2016-03-01 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;12,96;2
2016-03-01 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;47,61;5
2016-03-01 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;10,41;2
2016-03-01 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;33,62;4
2016-03-01 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;14,67;2
2016-03-01 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;33,63;4
2016-03-01 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;4,73;1
2016-03-01 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;28,75;3
2016-03-01 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;27,55;3
2016-03-01 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;4,59;1
2016-03-01 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;24,32;3
2016-03-01 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;6,99;1
2016-03-01 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;4,72;1
2016-03-02 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;47,95;5
2016-03-02 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;19,13;2
2016-03-02 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;3,67;1
2016-03-02 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;5,3;1
2016-03-02 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;26,18;3
2016-03-02 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;26,19;3
2016-03-02 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;2,3;1
2016-03-02 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;0,59;1
2016-03-02 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;27,72;3
2016-03-02 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;26,31;3
2016-03-02 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;14,67;2
2016-03-02 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;1,95;1
2016-03-02 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;41,55;4
2016-03-02 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;0,83;1
2016-03-02 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;18,56;2
2016-03-02 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;0,88;1
2016-03-02 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;17,23;2
2016-03-02 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;13,3;2
2016-03-02 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;16,96;2
2016-03-02 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;26,19;3
2016-03-02 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;2,97;1
2016-03-02 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;22,1;3
2016-03-02 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;12,11;2
2016-03-02 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;4,7;1
2016-03-02 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;11,36;2
2016-03-02 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;24,4;3
2016-03-02 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;35,07;4
2016-03-02 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;9,55;1
2016-03-02 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;14,74;2
2016-03-02 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;27,39;3
2016-03-02 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;15,18;2
2016-03-02 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;21,07;3
2016-03-02 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;21,07;3
2016-03-02 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;24,2;3
2016-03-02 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;16,23;2
2016-03-02 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;21,05;2
2016-03-02 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;27,99;3
2016-03-02 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;26,19;3
2016-03-02 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;24,62;3
2016-03-02 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;14,67;2
2016-03-02 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;17,12;2
2016-03-02 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;18,43;2
2016-03-02 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;33,87;4
2016-03-02 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;22,61;3
2016-03-02 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;15,95;2
2016-03-02 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;9,14;1
2016-03-02 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;26,18;3
2016-03-02 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;32,75;4
2016-03-02 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;13,09;2
2016-03-02 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;13,39;2
2016-03-02 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;1,87;1
2016-03-02 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;20,26;2
2016-03-02 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;39,87;4
2016-03-02 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;13,39;2
2016-03-02 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;55,74;5
2016-03-02 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;23,68;2
2016-03-02 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;16,67;2
2016-03-02 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;61,67;6
2016-03-02 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;8,27;1
2016-03-02 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;7,14;1
2016-03-02 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;47,08;5
2016-03-02 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;10,83;2
2016-03-02 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;53,81;5
2016-03-02 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;16,14;2
2016-03-02 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;10,83;2
2016-03-02 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;18,74;2
2016-03-02 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;4,43;1
2016-03-02 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;26,92;3
2016-03-02 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;3,15;1
2016-03-02 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;21,76;3
2016-03-02 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;9,42;1
2016-03-03 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;13,33;2
2016-03-03 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;5,16;1
2016-03-03 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;9,55;1
2016-03-03 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;12,11;2
2016-03-03 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;5,41;1
2016-03-03 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;9,41;1
2016-03-03 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;12,59;2
2016-03-03 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;10,83;2
2016-03-03 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;2,98;1
2016-03-03 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;17,56;2
2016-03-03 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;2,79;1
2016-03-03 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;21,07;3
2016-03-03 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;2,79;1
2016-03-03 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;23,63;3
2016-03-03 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;29,71;3
2016-03-03 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;2,77;1
2016-03-03 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;47,89;5
2016-03-03 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;10,83;2
2016-03-03 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;5,33;1
2016-03-03 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;45,28;5
2016-03-03 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;23,63;3
2016-03-03 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;19,08;2
2016-03-03 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;56,26;5
2016-03-03 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;14,67;2
2016-03-03 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;62,99;4
2016-03-03 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;79,42;7
2016-03-03 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;17,23;2
2016-03-03 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;49,74;3
2016-03-03 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;73,77;6
2016-03-03 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;5,71;1
2016-03-03 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;38,28;3
2016-03-03 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;55,04;5
2016-03-03 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;12,11;2
2016-03-03 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;9,55;1
2016-03-03 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;37,1;4
2016-03-03 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;27,36;3
2016-03-03 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;12,67;2
2016-03-03 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;22,15;3
2016-03-03 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;21,07;3
2016-03-03 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;29,99;3
2016-03-03 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;20,38;2
2016-03-03 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;17,23;2
2016-03-03 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;21,07;3
2016-03-03 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;20,05;2
2016-03-03 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;23,6;3
2016-03-03 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;24,44;3
2016-03-03 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;19,03;2
2016-03-03 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;22,35;3
2016-03-03 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;31,09;4
2016-03-03 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;26,19;3
2016-03-03 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;22,13;2
2016-03-03 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;15,95;2
2016-03-03 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;20,83;2
2016-03-03 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;26,17;3
2016-03-03 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;41,26;4
2016-03-03 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;29,2;3
2016-03-03 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;27,47;3
2016-03-03 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;66,88;6
2016-03-03 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;40,27;4
2016-03-03 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;43,09;3
2016-03-03 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;27,57;3
2016-03-03 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;37,71;4
2016-03-03 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;63,45;6
2016-03-03 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;27,47;3
2016-03-03 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;121,07;8
2016-03-03 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;49,74;3
2016-03-03 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;30,03;4
2016-03-03 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;48,03;3
2016-03-03 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;116,24;8
2016-03-03 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;21,07;3
2016-03-03 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;48,42;5
2016-03-03 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;6,32;1
2016-03-04 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;7,17;1
2016-03-04 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;60,83;6
2016-03-04 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;18,51;2
2016-03-04 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;21,07;3
2016-03-04 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;6,05;1
2016-03-04 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;48,82;5
2016-03-04 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;51,07;5
2016-03-04 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;3,3;1
2016-03-04 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;23,63;3
2016-03-04 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;19,79;2
2016-03-04 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;3,2;1
2016-03-04 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;56,36;5
2016-03-04 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;19,79;2
2016-03-04 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;1,94;1
2016-03-04 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;47,1;5
2016-03-04 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;35,54;4
2016-03-04 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;1,82;1
2016-03-04 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;22,35;3
2016-03-04 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;22,35;3
2016-03-04 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;28,21;3
2016-03-04 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;2,49;1
2016-03-04 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;8,27;1
2016-03-04 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;25,32;3
2016-03-04 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;3,69;1
2016-03-04 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;5,38;1
2016-03-04 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;10,83;2
2016-03-04 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;28,2;3
