tijdstip;locatie;component;waarde;LKI
2016-03-02 18:00:00+01:00;Den Haag-Bleriotlaan;NO2;38,78;4
2016-03-02 18:00:00+01:00;Den Haag-Bleriotlaan;PM10;10,83;2
2016-03-02 18:00:00+01:00;Den Haag-Bleriotlaan;NO;3,28;1
2016-03-02 19:00:00+01:00;Den Haag-Bleriotlaan;O3;54,72;4
2016-03-02 19:00:00+01:00;Den Haag-Bleriotlaan;PM10;0,59;1
2016-03-02 19:00:00+01:00;Den Haag-Bleriotlaan;NO;2,22;1
2016-03-02 19:00:00+01:00;Den Haag-Bleriotlaan;NO2;40,1;4
2016-03-02 20:00:00+01:00;Den Haag-Bleriotlaan;NO;1,28;1
2016-03-02 20:00:00+01:00;Den Haag-Bleriotlaan;PM10;8,27;1
2016-03-02 20:00:00+01:00;Den Haag-Bleriotlaan;NO2;32,11;4
2016-03-02 20:00:00+01:00;Den Haag-Bleriotlaan;O3;52,81;4
2016-03-02 21:00:00+01:00;Den Haag-Bleriotlaan;NO2;46,63;5
2016-03-02 21:00:00+01:00;Den Haag-Bleriotlaan;O3;39,2;3
2016-03-02 21:00:00+01:00;Den Haag-Bleriotlaan;NO;3,18;1
2016-03-02 22:00:00+01:00;Den Haag-Bleriotlaan;PM10;4,43;1
2016-03-02 22:00:00+01:00;Den Haag-Bleriotlaan;NO;1,65;1
2016-03-02 22:00:00+01:00;Den Haag-Bleriotlaan;O3;54,17;4
2016-03-02 22:00:00+01:00;Den Haag-Bleriotlaan;NO2;31,06;4
2016-03-02 23:00:00+01:00;Den Haag-Bleriotlaan;NO2;19,86;2
2016-03-02 23:00:00+01:00;Den Haag-Bleriotlaan;PM10;1,87;1
2016-03-02 23:00:00+01:00;Den Haag-Bleriotlaan;NO;1,14;1
2016-03-02 23:00:00+01:00;Den Haag-Bleriotlaan;O3;62,41;5
2016-03-03 00:00:00+01:00;Den Haag-Bleriotlaan;PM10;14,67;2
2016-03-03 00:00:00+01:00;Den Haag-Bleriotlaan;NO;0,57;1
2016-03-03 00:00:00+01:00;Den Haag-Bleriotlaan;O3;69,95;5
2016-03-03 00:00:00+01:00;Den Haag-Bleriotlaan;NO2;10,11;2
2016-03-03 01:00:00+01:00;Den Haag-Bleriotlaan;NO2;7,8;1
2016-03-03 01:00:00+01:00;Den Haag-Bleriotlaan;PM10;6,99;1
2016-03-03 01:00:00+01:00;Den Haag-Bleriotlaan;O3;72,73;5
2016-03-03 01:00:00+01:00;Den Haag-Bleriotlaan;NO;1,03;1
2016-03-03 02:00:00+01:00;Den Haag-Bleriotlaan;NO2;10,77;2
2016-03-03 02:00:00+01:00;Den Haag-Bleriotlaan;PM10;10,83;2
2016-03-03 02:00:00+01:00;Den Haag-Bleriotlaan;O3;66,88;5
2016-03-03 02:00:00+01:00;Den Haag-Bleriotlaan;NO;0,31;1
2016-03-03 03:00:00+01:00;Den Haag-Bleriotlaan;O3;59,32;4
2016-03-03 03:00:00+01:00;Den Haag-Bleriotlaan;PM10;21,07;3
2016-03-03 03:00:00+01:00;Den Haag-Bleriotlaan;NO;0,55;1
2016-03-03 03:00:00+01:00;Den Haag-Bleriotlaan;NO2;12,39;2
2016-03-03 04:00:00+01:00;Den Haag-Bleriotlaan;NO;0,86;1
2016-03-03 04:00:00+01:00;Den Haag-Bleriotlaan;O3;40,23;4
2016-03-03 04:00:00+01:00;Den Haag-Bleriotlaan;PM10;22,35;3
2016-03-03 04:00:00+01:00;Den Haag-Bleriotlaan;NO2;31,0;4
2016-03-03 05:00:00+01:00;Den Haag-Bleriotlaan;NO;0,43;1
2016-03-03 05:00:00+01:00;Den Haag-Bleriotlaan;O3;39,89;3
2016-03-03 05:00:00+01:00;Den Haag-Bleriotlaan;PM10;12,11;2
2016-03-03 05:00:00+01:00;Den Haag-Bleriotlaan;NO2;29,02;3
2016-03-03 06:00:00+01:00;Den Haag-Bleriotlaan;PM10;12,11;2
2016-03-03 06:00:00+01:00;Den Haag-Bleriotlaan;NO2;38,39;4
2016-03-03 06:00:00+01:00;Den Haag-Bleriotlaan;O3;24,98;2
2016-03-03 06:00:00+01:00;Den Haag-Bleriotlaan;NO;1,75;1
2016-03-03 07:00:00+01:00;Den Haag-Bleriotlaan;PM10;10,83;2
2016-03-03 07:00:00+01:00;Den Haag-Bleriotlaan;NO2;56,88;5
2016-03-03 07:00:00+01:00;Den Haag-Bleriotlaan;NO;17,52;2
2016-03-03 07:00:00+01:00;Den Haag-Bleriotlaan;O3;9,2;1
2016-03-03 08:00:00+01:00;Den Haag-Bleriotlaan;NO2;99,17;7
2016-03-03 08:00:00+01:00;Den Haag-Bleriotlaan;NO;175,23;6
2016-03-03 08:00:00+01:00;Den Haag-Bleriotlaan;PM10;31,31;4
2016-03-03 08:00:00+01:00;Den Haag-Bleriotlaan;O3;2,08;1
2016-03-03 09:00:00+01:00;Den Haag-Bleriotlaan;O3;7,45;1
2016-03-03 09:00:00+01:00;Den Haag-Bleriotlaan;NO;91,8;4
2016-03-03 09:00:00+01:00;Den Haag-Bleriotlaan;NO2;82,99;7
2016-03-03 09:00:00+01:00;Den Haag-Bleriotlaan;PM10;1,87;1
2016-03-03 10:00:00+01:00;Den Haag-Bleriotlaan;O3;34,92;3
2016-03-03 10:00:00+01:00;Den Haag-Bleriotlaan;NO2;48,37;5
2016-03-03 10:00:00+01:00;Den Haag-Bleriotlaan;NO;15,47;2
2016-03-03 11:00:00+01:00;Den Haag-Bleriotlaan;NO2;20,16;3
2016-03-03 11:00:00+01:00;Den Haag-Bleriotlaan;NO;5,5;1
2016-03-03 11:00:00+01:00;Den Haag-Bleriotlaan;O3;60,27;5
2016-03-03 12:00:00+01:00;Den Haag-Bleriotlaan;O3;69,17;5
2016-03-03 12:00:00+01:00;Den Haag-Bleriotlaan;NO2;13,51;2
2016-03-03 12:00:00+01:00;Den Haag-Bleriotlaan;PM10;15,95;2
2016-03-03 12:00:00+01:00;Den Haag-Bleriotlaan;NO;3,44;1
2016-03-03 13:00:00+01:00;Den Haag-Bleriotlaan;O3;73,38;5
2016-03-03 13:00:00+01:00;Den Haag-Bleriotlaan;PM10;8,27;1
2016-03-03 13:00:00+01:00;Den Haag-Bleriotlaan;NO2;13,66;2
2016-03-03 13:00:00+01:00;Den Haag-Bleriotlaan;NO;3,68;1
2016-03-03 14:00:00+01:00;Den Haag-Bleriotlaan;PM10;14,67;2
2016-03-03 14:00:00+01:00;Den Haag-Bleriotlaan;NO;3,53;1
2016-03-03 14:00:00+01:00;Den Haag-Bleriotlaan;O3;76,34;5
2016-03-03 14:00:00+01:00;Den Haag-Bleriotlaan;NO2;11,85;2
2016-03-03 15:00:00+01:00;Den Haag-Bleriotlaan;NO;3,75;1
2016-03-03 15:00:00+01:00;Den Haag-Bleriotlaan;O3;73,35;5
2016-03-03 15:00:00+01:00;Den Haag-Bleriotlaan;NO2;14,41;2
2016-03-03 15:00:00+01:00;Den Haag-Bleriotlaan;PM10;19,79;2
2016-03-03 16:00:00+01:00;Den Haag-Bleriotlaan;NO2;18,33;2
2016-03-03 16:00:00+01:00;Den Haag-Bleriotlaan;PM10;12,11;2
2016-03-03 16:00:00+01:00;Den Haag-Bleriotlaan;NO;3,93;1
2016-03-03 16:00:00+01:00;Den Haag-Bleriotlaan;O3;71,85;5
2016-03-03 17:00:00+01:00;Den Haag-Bleriotlaan;NO2;16,67;2
2016-03-03 17:00:00+01:00;Den Haag-Bleriotlaan;NO;2,9;1
2016-03-03 17:00:00+01:00;Den Haag-Bleriotlaan;PM10;19,79;2
2016-03-03 17:00:00+01:00;Den Haag-Bleriotlaan;O3;73,55;5
2016-03-03 18:00:00+01:00;Den Haag-Bleriotlaan;NO2;20,46;3
2016-03-03 18:00:00+01:00;Den Haag-Bleriotlaan;O3;69,79;5
2016-03-03 18:00:00+01:00;Den Haag-Bleriotlaan;PM10;10,83;2
2016-03-03 18:00:00+01:00;Den Haag-Bleriotlaan;NO;2,1;1
2016-03-03 19:00:00+01:00;Den Haag-Bleriotlaan;O3;44,94;4
2016-03-03 19:00:00+01:00;Den Haag-Bleriotlaan;NO2;47,27;5
2016-03-03 19:00:00+01:00;Den Haag-Bleriotlaan;NO;3,56;1
2016-03-03 19:00:00+01:00;Den Haag-Bleriotlaan;PM10;30,03;4
2016-03-03 20:00:00+01:00;Den Haag-Bleriotlaan;NO2;87,83;7
2016-03-03 20:00:00+01:00;Den Haag-Bleriotlaan;PM10;18,51;2
2016-03-03 20:00:00+01:00;Den Haag-Bleriotlaan;NO;15,96;2
2016-03-03 20:00:00+01:00;Den Haag-Bleriotlaan;O3;13,31;1
2016-03-03 21:00:00+01:00;Den Haag-Bleriotlaan;NO;39,76;3
2016-03-03 21:00:00+01:00;Den Haag-Bleriotlaan;NO2;106,31;8
2016-03-03 21:00:00+01:00;Den Haag-Bleriotlaan;O3;4,64;1
2016-03-03 21:00:00+01:00;Den Haag-Bleriotlaan;PM10;27,47;3
2016-03-03 22:00:00+01:00;Den Haag-Bleriotlaan;PM10;6,99;1
2016-03-03 22:00:00+01:00;Den Haag-Bleriotlaan;NO;2,08;1
2016-03-03 22:00:00+01:00;Den Haag-Bleriotlaan;O3;37,87;3
2016-03-03 22:00:00+01:00;Den Haag-Bleriotlaan;NO2;45,04;5
2016-03-03 23:00:00+01:00;Den Haag-Bleriotlaan;O3;43,2;4
2016-03-03 23:00:00+01:00;Den Haag-Bleriotlaan;NO;1,1;1
2016-03-03 23:00:00+01:00;Den Haag-Bleriotlaan;NO2;38,38;4
2016-03-03 23:00:00+01:00;Den Haag-Bleriotlaan;PM10;21,07;3
2016-03-04 00:00:00+01:00;Den Haag-Bleriotlaan;NO;1,25;1
2016-03-04 00:00:00+01:00;Den Haag-Bleriotlaan;O3;30,22;3
2016-03-04 00:00:00+01:00;Den Haag-Bleriotlaan;PM10;15,95;2
2016-03-04 00:00:00+01:00;Den Haag-Bleriotlaan;NO2;47,83;5
2016-03-04 01:00:00+01:00;Den Haag-Bleriotlaan;O3;25,78;2
2016-03-04 01:00:00+01:00;Den Haag-Bleriotlaan;NO;1,89;1
2016-03-04 01:00:00+01:00;Den Haag-Bleriotlaan;NO2;49,71;5
2016-03-04 01:00:00+01:00;Den Haag-Bleriotlaan;PM10;36,43;4
2016-03-04 02:00:00+01:00;Den Haag-Bleriotlaan;NO;1,2;1
2016-03-04 02:00:00+01:00;Den Haag-Bleriotlaan;PM10;21,07;3
2016-03-04 02:00:00+01:00;Den Haag-Bleriotlaan;O3;18,43;2
2016-03-04 02:00:00+01:00;Den Haag-Bleriotlaan;NO2;58,35;5
2016-03-04 03:00:00+01:00;Den Haag-Bleriotlaan;O3;22,93;2
2016-03-04 03:00:00+01:00;Den Haag-Bleriotlaan;PM10;26,19;3
2016-03-04 03:00:00+01:00;Den Haag-Bleriotlaan;NO2;51,67;5
2016-03-04 03:00:00+01:00;Den Haag-Bleriotlaan;NO;0,88;1
2016-03-04 04:00:00+01:00;Den Haag-Bleriotlaan;NO;0,64;1
2016-03-04 04:00:00+01:00;Den Haag-Bleriotlaan;PM10;14,67;2
2016-03-04 04:00:00+01:00;Den Haag-Bleriotlaan;O3;30,17;3
2016-03-04 04:00:00+01:00;Den Haag-Bleriotlaan;NO2;39,46;4
2016-03-04 05:00:00+01:00;Den Haag-Bleriotlaan;NO;0,33;1
2016-03-04 05:00:00+01:00;Den Haag-Bleriotlaan;O3;37,21;3
2016-03-04 05:00:00+01:00;Den Haag-Bleriotlaan;PM10;14,67;2
2016-03-04 05:00:00+01:00;Den Haag-Bleriotlaan;NO2;27,82;3
2016-03-04 06:00:00+01:00;Den Haag-Bleriotlaan;NO2;24,21;3
2016-03-04 06:00:00+01:00;Den Haag-Bleriotlaan;PM10;12,11;2
2016-03-04 06:00:00+01:00;Den Haag-Bleriotlaan;O3;37,48;3
2016-03-04 06:00:00+01:00;Den Haag-Bleriotlaan;NO;0,49;1
2016-03-04 07:00:00+01:00;Den Haag-Bleriotlaan;O3;44,51;4
2016-03-04 07:00:00+01:00;Den Haag-Bleriotlaan;PM10;13,39;2
2016-03-04 07:00:00+01:00;Den Haag-Bleriotlaan;NO;0,39;1
2016-03-04 07:00:00+01:00;Den Haag-Bleriotlaan;NO2;18,81;2
2016-03-04 08:00:00+01:00;Den Haag-Bleriotlaan;PM10;4,43;1
2016-03-04 08:00:00+01:00;Den Haag-Bleriotlaan;NO2;18,61;2
2016-03-04 08:00:00+01:00;Den Haag-Bleriotlaan;O3;49,86;4
2016-03-04 08:00:00+01:00;Den Haag-Bleriotlaan;NO;0,3;1
2016-03-04 09:00:00+01:00;Den Haag-Bleriotlaan;NO2;19,53;2
2016-03-04 09:00:00+01:00;Den Haag-Bleriotlaan;NO;1,46;1
2016-03-04 09:00:00+01:00;Den Haag-Bleriotlaan;PM10;3,15;1
2016-03-04 09:00:00+01:00;Den Haag-Bleriotlaan;O3;49,24;4
2016-03-04 10:00:00+01:00;Den Haag-Bleriotlaan;O3;45,14;4
2016-03-04 10:00:00+01:00;Den Haag-Bleriotlaan;NO2;23,07;3
2016-03-04 10:00:00+01:00;Den Haag-Bleriotlaan;NO;1,26;1
2016-03-04 11:00:00+01:00;Den Haag-Bleriotlaan;O3;39,9;3
2016-03-04 11:00:00+01:00;Den Haag-Bleriotlaan;PM10;9,55;1
2016-03-04 12:00:00+01:00;Den Haag-Bleriotlaan;O3;34,08;3
2016-03-04 12:00:00+01:00;Den Haag-Bleriotlaan;PM10;4,43;1
2016-03-04 13:00:00+01:00;Den Haag-Bleriotlaan;PM10;0,59;1
2016-03-04 13:00:00+01:00;Den Haag-Bleriotlaan;O3;28,08;2
2016-03-04 14:00:00+01:00;Den Haag-Bleriotlaan;O3;21,02;2
2016-03-04 15:00:00+01:00;Den Haag-Bleriotlaan;NO;10,5;2
2016-03-04 15:00:00+01:00;Den Haag-Bleriotlaan;NO2;41,68;4
2016-03-04 15:00:00+01:00;Den Haag-Bleriotlaan;O3;43,25;4
2016-03-04 16:00:00+01:00;Den Haag-Bleriotlaan;NO;3,2;1
2016-03-04 16:00:00+01:00;Den Haag-Bleriotlaan;O3;54,08;4
2016-03-04 16:00:00+01:00;Den Haag-Bleriotlaan;NO2;34,62;4
2016-03-04 16:00:00+01:00;Den Haag-Bleriotlaan;PM10;6,99;1
2016-03-04 17:00:00+01:00;Den Haag-Bleriotlaan;O3;62,94;5
2016-03-04 17:00:00+01:00;Den Haag-Bleriotlaan;PM10;19,79;2
2016-03-04 17:00:00+01:00;Den Haag-Bleriotlaan;NO2;25,25;3
2016-03-04 17:00:00+01:00;Den Haag-Bleriotlaan;NO;2,23;1
2016-03-04 18:00:00+01:00;Den Haag-Bleriotlaan;NO;0,62;1
2016-03-04 18:00:00+01:00;Den Haag-Bleriotlaan;PM10;12,11;2
2016-03-04 18:00:00+01:00;Den Haag-Bleriotlaan;O3;61,8;5
2016-03-04 18:00:00+01:00;Den Haag-Bleriotlaan;NO2;25,18;3
2016-03-04 19:00:00+01:00;Den Haag-Bleriotlaan;NO;2,79;1
2016-03-04 19:00:00+01:00;Den Haag-Bleriotlaan;O3;36,51;3
2016-03-04 19:00:00+01:00;Den Haag-Bleriotlaan;NO2;54,85;5
2016-03-04 19:00:00+01:00;Den Haag-Bleriotlaan;PM10;30,03;4
2016-03-04 20:00:00+01:00;Den Haag-Bleriotlaan;PM10;23,63;3
2016-03-04 20:00:00+01:00;Den Haag-Bleriotlaan;NO2;87,35;7
2016-03-04 20:00:00+01:00;Den Haag-Bleriotlaan;NO;34,62;3
2016-03-04 20:00:00+01:00;Den Haag-Bleriotlaan;O3;9,95;1
2016-03-04 21:00:00+01:00;Den Haag-Bleriotlaan;NO2;112,8;8
2016-03-04 21:00:00+01:00;Den Haag-Bleriotlaan;PM10;32,59;4
2016-03-04 21:00:00+01:00;Den Haag-Bleriotlaan;O3;2,53;1
2016-03-04 21:00:00+01:00;Den Haag-Bleriotlaan;NO;91,9;4
2016-03-04 22:00:00+01:00;Den Haag-Bleriotlaan;NO2;114,59;8
2016-03-04 22:00:00+01:00;Den Haag-Bleriotlaan;NO;134,99;5
2016-03-04 22:00:00+01:00;Den Haag-Bleriotlaan;O3;2,49;1
2016-03-04 22:00:00+01:00;Den Haag-Bleriotlaan;PM10;32,59;4
2016-03-04 23:00:00+01:00;Den Haag-Bleriotlaan;NO2;104,82;8
2016-03-04 23:00:00+01:00;Den Haag-Bleriotlaan;PM10;22,35;3
2016-03-04 23:00:00+01:00;Den Haag-Bleriotlaan;O3;2,27;1
2016-03-04 23:00:00+01:00;Den Haag-Bleriotlaan;NO;128,63;5
2016-03-05 00:00:00+01:00;Den Haag-Bleriotlaan;PM10;30,03;4
2016-03-05 00:00:00+01:00;Den Haag-Bleriotlaan;O3;3,17;1
2016-03-05 00:00:00+01:00;Den Haag-Bleriotlaan;NO2;123,09;8
2016-03-05 00:00:00+01:00;Den Haag-Bleriotlaan;NO;191,64;6
2016-03-05 01:00:00+01:00;Den Haag-Bleriotlaan;PM10;31,31;4
2016-03-05 01:00:00+01:00;Den Haag-Bleriotlaan;O3;2,51;1
2016-03-05 02:00:00+01:00;Den Haag-Bleriotlaan;PM10;28,75;3
2016-03-05 02:00:00+01:00;Den Haag-Bleriotlaan;O3;2,04;1
2016-03-05 02:00:00+01:00;Den Haag-Bleriotlaan;NO2;89,32;7
2016-03-05 02:00:00+01:00;Den Haag-Bleriotlaan;NO;197,6;6
2016-03-05 03:00:00+01:00;Den Haag-Bleriotlaan;NO2;81,2;7
2016-03-05 03:00:00+01:00;Den Haag-Bleriotlaan;NO;157,72;6
2016-03-05 04:00:00+01:00;Den Haag-Bleriotlaan;O3;2,97;1
2016-03-05 04:00:00+01:00;Den Haag-Bleriotlaan;PM10;23,63;3
2016-03-05 04:00:00+01:00;Den Haag-Bleriotlaan;NO2;68,84;6
2016-03-05 04:00:00+01:00;Den Haag-Bleriotlaan;NO;147,07;5
2016-03-05 05:00:00+01:00;Den Haag-Bleriotlaan;O3;2,38;1
2016-03-05 05:00:00+01:00;Den Haag-Bleriotlaan;NO;137,68;5
2016-03-05 05:00:00+01:00;Den Haag-Bleriotlaan;NO2;57,61;5
2016-03-05 05:00:00+01:00;Den Haag-Bleriotlaan;PM10;24,91;3
2016-03-05 06:00:00+01:00;Den Haag-Bleriotlaan;PM10;21,07;3
2016-03-05 06:00:00+01:00;Den Haag-Bleriotlaan;NO;161,19;6
2016-03-05 06:00:00+01:00;Den Haag-Bleriotlaan;NO2;61,37;6
2016-03-05 06:00:00+01:00;Den Haag-Bleriotlaan;O3;2,24;1
2016-03-05 07:00:00+01:00;Den Haag-Bleriotlaan;O3;2,02;1
2016-03-05 07:00:00+01:00;Den Haag-Bleriotlaan;NO2;70,43;6
2016-03-05 07:00:00+01:00;Den Haag-Bleriotlaan;NO;173,89;6
2016-03-05 07:00:00+01:00;Den Haag-Bleriotlaan;PM10;22,35;3
2016-03-05 08:00:00+01:00;Den Haag-Bleriotlaan;NO;175,56;6
2016-03-05 08:00:00+01:00;Den Haag-Bleriotlaan;PM10;23,63;3
2016-03-05 08:00:00+01:00;Den Haag-Bleriotlaan;O3;2,8;1
2016-03-05 08:00:00+01:00;Den Haag-Bleriotlaan;NO2;71,39;6
2016-03-05 09:00:00+01:00;Den Haag-Bleriotlaan;O3;4,36;1
2016-03-05 09:00:00+01:00;Den Haag-Bleriotlaan;NO;177,16;6
2016-03-05 09:00:00+01:00;Den Haag-Bleriotlaan;NO2;73,94;6
2016-03-05 09:00:00+01:00;Den Haag-Bleriotlaan;PM10;6,99;1
2016-03-05 10:00:00+01:00;Den Haag-Bleriotlaan;NO;126,91;5
2016-03-05 10:00:00+01:00;Den Haag-Bleriotlaan;PM10;1,87;1
2016-03-05 10:00:00+01:00;Den Haag-Bleriotlaan;O3;10,2;1
2016-03-05 10:00:00+01:00;Den Haag-Bleriotlaan;NO2;76,46;7
2016-03-05 11:00:00+01:00;Den Haag-Bleriotlaan;NO2;49,9;5
2016-03-05 11:00:00+01:00;Den Haag-Bleriotlaan;PM10;12,11;2
2016-03-05 11:00:00+01:00;Den Haag-Bleriotlaan;O3;39,42;3
2016-03-05 11:00:00+01:00;Den Haag-Bleriotlaan;NO;18,17;2
2016-03-05 12:00:00+01:00;Den Haag-Bleriotlaan;O3;48,2;4
2016-03-05 12:00:00+01:00;Den Haag-Bleriotlaan;NO2;36,35;4
2016-03-05 12:00:00+01:00;Den Haag-Bleriotlaan;NO;11,2;2
2016-03-05 12:00:00+01:00;Den Haag-Bleriotlaan;PM10;15,95;2
2016-03-05 13:00:00+01:00;Den Haag-Bleriotlaan;NO;7,74;1
2016-03-05 13:00:00+01:00;Den Haag-Bleriotlaan;O3;54,18;4
2016-03-05 13:00:00+01:00;Den Haag-Bleriotlaan;NO2;32,02;4
2016-03-05 13:00:00+01:00;Den Haag-Bleriotlaan;PM10;21,07;3
2016-03-05 14:00:00+01:00;Den Haag-Bleriotlaan;PM10;14,67;2
2016-03-05 14:00:00+01:00;Den Haag-Bleriotlaan;O3;60,73;5
2016-03-05 14:00:00+01:00;Den Haag-Bleriotlaan;NO;3,59;1
2016-03-05 14:00:00+01:00;Den Haag-Bleriotlaan;NO2;22,7;3
2016-03-05 15:00:00+01:00;Den Haag-Bleriotlaan;PM10;21,07;3
2016-03-05 15:00:00+01:00;Den Haag-Bleriotlaan;NO;1,41;1
2016-03-05 15:00:00+01:00;Den Haag-Bleriotlaan;O3;57,04;4
2016-03-05 15:00:00+01:00;Den Haag-Bleriotlaan;NO2;25,12;3
2016-03-05 16:00:00+01:00;Den Haag-Bleriotlaan;NO2;26,98;3
2016-03-05 16:00:00+01:00;Den Haag-Bleriotlaan;O3;57,76;4
2016-03-05 16:00:00+01:00;Den Haag-Bleriotlaan;PM10;22,35;3
2016-03-05 16:00:00+01:00;Den Haag-Bleriotlaan;NO;2,88;1
2016-03-05 17:00:00+01:00;Den Haag-Bleriotlaan;NO;2,0;1
2016-03-05 17:00:00+01:00;Den Haag-Bleriotlaan;NO2;28,35;3
2016-03-05 17:00:00+01:00;Den Haag-Bleriotlaan;PM10;24,91;3
2016-03-05 17:00:00+01:00;Den Haag-Bleriotlaan;O3;57,8;4
2016-03-05 18:00:00+01:00;Den Haag-Bleriotlaan;PM10;17,23;2
2016-03-05 18:00:00+01:00;Den Haag-Bleriotlaan;NO;0,28;1
2016-03-05 18:00:00+01:00;Den Haag-Bleriotlaan;O3;55,5;4
2016-03-05 18:00:00+01:00;Den Haag-Bleriotlaan;NO2;29,85;3
2016-03-05 19:00:00+01:00;Den Haag-Bleriotlaan;NO2;53,59;5
2016-03-05 19:00:00+01:00;Den Haag-Bleriotlaan;O3;30,63;3
2016-03-05 19:00:00+01:00;Den Haag-Bleriotlaan;NO;1,77;1
2016-03-05 19:00:00+01:00;Den Haag-Bleriotlaan;PM10;24,91;3
2016-03-05 20:00:00+01:00;Den Haag-Bleriotlaan;PM10;14,67;2
2016-03-05 20:00:00+01:00;Den Haag-Bleriotlaan;NO2;59,1;5
2016-03-05 20:00:00+01:00;Den Haag-Bleriotlaan;NO;2,82;1
2016-03-05 20:00:00+01:00;Den Haag-Bleriotlaan;O3;19,25;2
2016-03-05 21:00:00+01:00;Den Haag-Bleriotlaan;PM10;8,27;1
2016-03-05 21:00:00+01:00;Den Haag-Bleriotlaan;NO;0,31;1
2016-03-05 21:00:00+01:00;Den Haag-Bleriotlaan;O3;29,11;2
2016-03-05 21:00:00+01:00;Den Haag-Bleriotlaan;NO2;44,43;4
2016-03-05 22:00:00+01:00;Den Haag-Bleriotlaan;PM10;1,87;1
2016-03-05 22:00:00+01:00;Den Haag-Bleriotlaan;O3;31,19;3
2016-03-05 22:00:00+01:00;Den Haag-Bleriotlaan;NO2;31,81;4
2016-03-05 23:00:00+01:00;Den Haag-Bleriotlaan;NO;1,31;1
2016-03-05 23:00:00+01:00;Den Haag-Bleriotlaan;NO2;54,91;5
2016-03-05 23:00:00+01:00;Den Haag-Bleriotlaan;O3;12,02;1
2016-03-05 23:00:00+01:00;Den Haag-Bleriotlaan;PM10;0,59;1
2016-03-06 00:00:00+01:00;Den Haag-Bleriotlaan;NO2;39,62;4
2016-03-06 00:00:00+01:00;Den Haag-Bleriotlaan;PM10;3,15;1
2016-03-06 00:00:00+01:00;Den Haag-Bleriotlaan;O3;18,83;2
2016-03-06 01:00:00+01:00;Den Haag-Bleriotlaan;PM10;10,83;2
2016-03-06 01:00:00+01:00;Den Haag-Bleriotlaan;O3;22,72;2
2016-03-06 02:00:00+01:00;Den Haag-Bleriotlaan;NO2;22,88;3
2016-03-06 02:00:00+01:00;Den Haag-Bleriotlaan;O3;33,3;3
2016-03-06 02:00:00+01:00;Den Haag-Bleriotlaan;NO;0,14;1
2016-03-06 03:00:00+01:00;Den Haag-Bleriotlaan;O3;34,05;3
2016-03-06 03:00:00+01:00;Den Haag-Bleriotlaan;NO2;19,12;2
2016-03-06 03:00:00+01:00;Den Haag-Bleriotlaan;PM10;5,71;1
2016-03-06 04:00:00+01:00;Den Haag-Bleriotlaan;NO;0,93;1
2016-03-06 04:00:00+01:00;Den Haag-Bleriotlaan;O3;15,67;2
2016-03-06 04:00:00+01:00;Den Haag-Bleriotlaan;NO2;41,99;4
2016-03-06 05:00:00+01:00;Den Haag-Bleriotlaan;O3;3,29;1
2016-03-06 05:00:00+01:00;Den Haag-Bleriotlaan;PM10;13,39;2
2016-03-06 05:00:00+01:00;Den Haag-Bleriotlaan;NO;7,26;1
2016-03-06 05:00:00+01:00;Den Haag-Bleriotlaan;NO2;53,71;5
2016-03-06 06:00:00+01:00;Den Haag-Bleriotlaan;O3;7,79;1
2016-03-06 06:00:00+01:00;Den Haag-Bleriotlaan;NO;2,44;1
2016-03-06 06:00:00+01:00;Den Haag-Bleriotlaan;NO2;39,89;4
2016-03-06 06:00:00+01:00;Den Haag-Bleriotlaan;PM10;4,43;1
2016-03-06 07:00:00+01:00;Den Haag-Bleriotlaan;NO;23,8;2
2016-03-06 07:00:00+01:00;Den Haag-Bleriotlaan;O3;4,07;1
2016-03-06 07:00:00+01:00;Den Haag-Bleriotlaan;PM10;13,39;2
2016-03-06 07:00:00+01:00;Den Haag-Bleriotlaan;NO2;47,05;5
2016-03-06 08:00:00+01:00;Den Haag-Bleriotlaan;NO2;53,02;5
2016-03-06 08:00:00+01:00;Den Haag-Bleriotlaan;PM10;21,07;3
2016-03-06 08:00:00+01:00;Den Haag-Bleriotlaan;NO;55,31;4
2016-03-06 08:00:00+01:00;Den Haag-Bleriotlaan;O3;2,19;1
2016-03-06 09:00:00+01:00;Den Haag-Bleriotlaan;NO;53,59;4
2016-03-06 09:00:00+01:00;Den Haag-Bleriotlaan;PM10;15,95;2
2016-03-06 09:00:00+01:00;Den Haag-Bleriotlaan;O3;4,87;1
2016-03-06 09:00:00+01:00;Den Haag-Bleriotlaan;NO2;51,37;5
2016-03-06 10:00:00+01:00;Den Haag-Bleriotlaan;NO;36,94;3
2016-03-06 10:00:00+01:00;Den Haag-Bleriotlaan;NO2;52,44;5
2016-03-06 10:00:00+01:00;Den Haag-Bleriotlaan;PM10;9,55;1
2016-03-06 10:00:00+01:00;Den Haag-Bleriotlaan;O3;6,82;1
2016-03-06 11:00:00+01:00;Den Haag-Bleriotlaan;PM10;14,67;2
2016-03-06 11:00:00+01:00;Den Haag-Bleriotlaan;NO;24,74;2
2016-03-06 11:00:00+01:00;Den Haag-Bleriotlaan;O3;12,94;1
2016-03-06 11:00:00+01:00;Den Haag-Bleriotlaan;NO2;46,76;5
2016-03-06 12:00:00+01:00;Den Haag-Bleriotlaan;NO2;20,11;3
2016-03-06 12:00:00+01:00;Den Haag-Bleriotlaan;NO;4,49;1
