tijdstip;locatie;component;waarde;LKI
2015-08-29 14:00:00+02:00;Den Haag-Rebecquestraat;O3;59,04;4
2015-08-29 14:00:00+02:00;Den Haag-Rebecquestraat;PM25;7,864;1
2015-08-29 14:00:00+02:00;Den Haag-Rebecquestraat;PM10;3,15;1
2015-08-29 14:00:00+02:00;Den Haag-Rebecquestraat;NO;4,84;1
2015-08-29 14:00:00+02:00;Den Haag-Rebecquestraat;NO2;16,17;2
2015-08-29 15:00:00+02:00;Den Haag-Rebecquestraat;NO;5,33;1
2015-08-29 15:00:00+02:00;Den Haag-Rebecquestraat;O3;62,13;5
2015-08-29 15:00:00+02:00;Den Haag-Rebecquestraat;PM25;13,2512;2
2015-08-29 15:00:00+02:00;Den Haag-Rebecquestraat;PM10;10,83;2
2015-08-29 15:00:00+02:00;Den Haag-Rebecquestraat;NO2;15,78;2
2015-08-29 16:00:00+02:00;Den Haag-Rebecquestraat;PM25;12,9054;2
2015-08-29 16:00:00+02:00;Den Haag-Rebecquestraat;O3;68,12;5
2015-08-29 16:00:00+02:00;Den Haag-Rebecquestraat;PM10;6,99;1
2015-08-29 16:00:00+02:00;Den Haag-Rebecquestraat;NO2;14,98;2
2015-08-29 16:00:00+02:00;Den Haag-Rebecquestraat;NO;4,1;1
2015-08-29 17:00:00+02:00;Den Haag-Rebecquestraat;PM10;14,67;2
2015-08-29 17:00:00+02:00;Den Haag-Rebecquestraat;O3;79,49;5
2015-08-29 17:00:00+02:00;Den Haag-Rebecquestraat;PM25;7,5273;1
2015-08-29 17:00:00+02:00;Den Haag-Rebecquestraat;NO2;13,65;2
2015-08-29 17:00:00+02:00;Den Haag-Rebecquestraat;NO;2,94;1
2015-08-29 18:00:00+02:00;Den Haag-Rebecquestraat;PM10;15,95;2
2015-08-29 18:00:00+02:00;Den Haag-Rebecquestraat;O3;83,39;6
2015-08-29 18:00:00+02:00;Den Haag-Rebecquestraat;PM25;4,17122;1
2015-08-29 18:00:00+02:00;Den Haag-Rebecquestraat;NO;1,84;1
2015-08-29 18:00:00+02:00;Den Haag-Rebecquestraat;NO2;14,59;2
2015-08-29 19:00:00+02:00;Den Haag-Rebecquestraat;PM25;0,38016;1
2015-08-29 19:00:00+02:00;Den Haag-Rebecquestraat;PM10;14,67;2
2015-08-29 19:00:00+02:00;Den Haag-Rebecquestraat;NO;1,19;1
2015-08-29 19:00:00+02:00;Den Haag-Rebecquestraat;O3;76,72;5
2015-08-29 19:00:00+02:00;Den Haag-Rebecquestraat;NO2;12,06;2
2015-08-29 20:00:00+02:00;Den Haag-Rebecquestraat;PM25;2,46679;1
2015-08-29 20:00:00+02:00;Den Haag-Rebecquestraat;PM10;17,23;2
2015-08-29 20:00:00+02:00;Den Haag-Rebecquestraat;NO2;6,68;1
2015-08-29 20:00:00+02:00;Den Haag-Rebecquestraat;O3;76,85;5
2015-08-29 20:00:00+02:00;Den Haag-Rebecquestraat;NO;0,79;1
2015-08-29 21:00:00+02:00;Den Haag-Rebecquestraat;NO2;13,1;2
2015-08-29 21:00:00+02:00;Den Haag-Rebecquestraat;O3;67,11;5
2015-08-29 21:00:00+02:00;Den Haag-Rebecquestraat;PM25;6,00396;1
2015-08-29 21:00:00+02:00;Den Haag-Rebecquestraat;PM10;9,55;1
2015-08-29 21:00:00+02:00;Den Haag-Rebecquestraat;NO;1,55;1
2015-08-29 22:00:00+02:00;Den Haag-Rebecquestraat;NO2;21,98;3
2015-08-29 22:00:00+02:00;Den Haag-Rebecquestraat;PM10;23,63;3
2015-08-29 22:00:00+02:00;Den Haag-Rebecquestraat;NO;2,75;1
2015-08-29 22:00:00+02:00;Den Haag-Rebecquestraat;O3;56,27;4
2015-08-29 22:00:00+02:00;Den Haag-Rebecquestraat;PM25;8,3736;1
2015-08-29 23:00:00+02:00;Den Haag-Rebecquestraat;PM10;21,07;3
2015-08-29 23:00:00+02:00;Den Haag-Rebecquestraat;NO;0,51;1
2015-08-29 23:00:00+02:00;Den Haag-Rebecquestraat;NO2;25,11;3
2015-08-29 23:00:00+02:00;Den Haag-Rebecquestraat;PM25;7,6729;1
2015-08-29 23:00:00+02:00;Den Haag-Rebecquestraat;O3;43,3;4
2015-08-30 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;14,8983;2
2015-08-30 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;14,8983;2
2015-08-30 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;14,8983;2
2015-08-30 00:00:00+02:00;Den Haag-Rebecquestraat;NO;0,64;1
2015-08-30 00:00:00+02:00;Den Haag-Rebecquestraat;O3;29,46;2
2015-08-30 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;14,8983;2
2015-08-30 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;18,13;3
2015-08-30 00:00:00+02:00;Den Haag-Rebecquestraat;PM10;13,39;2
2015-08-30 00:00:00+02:00;Den Haag-Rebecquestraat;NO2;34,52;4
2015-08-30 01:00:00+02:00;Den Haag-Rebecquestraat;PM25;12,8781;2
2015-08-30 01:00:00+02:00;Den Haag-Rebecquestraat;O3;52,11;4
2015-08-30 01:00:00+02:00;Den Haag-Rebecquestraat;NO2;27,71;3
2015-08-30 01:00:00+02:00;Den Haag-Rebecquestraat;PM10;4,43;1
2015-08-30 01:00:00+02:00;Den Haag-Rebecquestraat;NO;0,85;1
2015-08-30 02:00:00+02:00;Den Haag-Rebecquestraat;PM10;12,11;2
2015-08-30 02:00:00+02:00;Den Haag-Rebecquestraat;NO2;15,47;2
2015-08-30 02:00:00+02:00;Den Haag-Rebecquestraat;NO;1,04;1
2015-08-30 02:00:00+02:00;Den Haag-Rebecquestraat;PM25;13,2876;2
2015-08-30 02:00:00+02:00;Den Haag-Rebecquestraat;O3;61,82;5
2015-08-30 03:00:00+02:00;Den Haag-Rebecquestraat;PM10;9,55;1
2015-08-30 03:00:00+02:00;Den Haag-Rebecquestraat;O3;58,96;4
2015-08-30 03:00:00+02:00;Den Haag-Rebecquestraat;NO2;12,97;2
2015-08-30 03:00:00+02:00;Den Haag-Rebecquestraat;NO;0,58;1
2015-08-30 03:00:00+02:00;Den Haag-Rebecquestraat;PM25;15,1076;3
2015-08-30 04:00:00+02:00;Den Haag-Rebecquestraat;NO;0,38;1
2015-08-30 04:00:00+02:00;Den Haag-Rebecquestraat;PM25;16,2451;3
2015-08-30 04:00:00+02:00;Den Haag-Rebecquestraat;NO2;10,82;2
2015-08-30 04:00:00+02:00;Den Haag-Rebecquestraat;PM10;13,39;2
2015-08-30 05:00:00+02:00;Den Haag-Rebecquestraat;NO2;11,15;2
2015-08-30 05:00:00+02:00;Den Haag-Rebecquestraat;PM10;18,51;2
2015-08-30 05:00:00+02:00;Den Haag-Rebecquestraat;NO;0,85;1
2015-08-30 05:00:00+02:00;Den Haag-Rebecquestraat;PM25;18,3472;3
2015-08-30 05:00:00+02:00;Den Haag-Rebecquestraat;O3;58,77;4
2015-08-30 06:00:00+02:00;Den Haag-Rebecquestraat;PM25;16,8366;3
2015-08-30 06:00:00+02:00;Den Haag-Rebecquestraat;NO2;8,38;1
2015-08-30 06:00:00+02:00;Den Haag-Rebecquestraat;O3;64,65;5
2015-08-30 06:00:00+02:00;Den Haag-Rebecquestraat;NO;0,38;1
2015-08-30 06:00:00+02:00;Den Haag-Rebecquestraat;PM10;17,23;2
2015-08-30 07:00:00+02:00;Den Haag-Rebecquestraat;PM25;18,784;3
2015-08-30 07:00:00+02:00;Den Haag-Rebecquestraat;NO;0,69;1
2015-08-30 07:00:00+02:00;Den Haag-Rebecquestraat;PM10;13,39;2
2015-08-30 07:00:00+02:00;Den Haag-Rebecquestraat;O3;71,65;5
2015-08-30 07:00:00+02:00;Den Haag-Rebecquestraat;NO2;8,16;1
2015-08-30 08:00:00+02:00;Den Haag-Rebecquestraat;PM25;22,4149;4
2015-08-30 08:00:00+02:00;Den Haag-Rebecquestraat;NO2;9,14;1
2015-08-30 08:00:00+02:00;Den Haag-Rebecquestraat;O3;65,1;5
2015-08-30 08:00:00+02:00;Den Haag-Rebecquestraat;NO;0,71;1
2015-08-30 08:00:00+02:00;Den Haag-Rebecquestraat;PM10;13,39;2
2015-08-30 09:00:00+02:00;Den Haag-Rebecquestraat;PM25;19,3755;3
2015-08-30 09:00:00+02:00;Den Haag-Rebecquestraat;PM10;15,95;2
2015-08-30 09:00:00+02:00;Den Haag-Rebecquestraat;NO;0,87;1
2015-08-30 09:00:00+02:00;Den Haag-Rebecquestraat;O3;60,58;5
2015-08-30 09:00:00+02:00;Den Haag-Rebecquestraat;NO2;8,51;1
2015-08-30 10:00:00+02:00;Den Haag-Rebecquestraat;O3;57,88;4
2015-08-30 10:00:00+02:00;Den Haag-Rebecquestraat;PM10;12,11;2
2015-08-30 10:00:00+02:00;Den Haag-Rebecquestraat;NO2;9,26;1
2015-08-30 10:00:00+02:00;Den Haag-Rebecquestraat;PM25;16,2997;3
2015-08-30 10:00:00+02:00;Den Haag-Rebecquestraat;NO;1,46;1
2015-08-30 11:00:00+02:00;Den Haag-Rebecquestraat;NO2;8,11;1
2015-08-30 11:00:00+02:00;Den Haag-Rebecquestraat;PM25;17,7921;3
2015-08-30 11:00:00+02:00;Den Haag-Rebecquestraat;O3;65,6;5
2015-08-30 11:00:00+02:00;Den Haag-Rebecquestraat;PM10;13,39;2
2015-08-30 11:00:00+02:00;Den Haag-Rebecquestraat;NO;1,58;1
2015-08-30 12:00:00+02:00;Den Haag-Rebecquestraat;O3;68,93;5
2015-08-30 12:00:00+02:00;Den Haag-Rebecquestraat;NO2;7,37;1
2015-08-30 12:00:00+02:00;Den Haag-Rebecquestraat;PM25;24,4351;4
2015-08-30 12:00:00+02:00;Den Haag-Rebecquestraat;PM10;6,99;1
2015-08-30 12:00:00+02:00;Den Haag-Rebecquestraat;NO;1,33;1
2015-08-30 13:00:00+02:00;Den Haag-Rebecquestraat;PM10;9,55;1
2015-08-30 13:00:00+02:00;Den Haag-Rebecquestraat;NO2;7,61;1
2015-08-30 13:00:00+02:00;Den Haag-Rebecquestraat;PM25;16,691;3
2015-08-30 13:00:00+02:00;Den Haag-Rebecquestraat;O3;76,47;5
2015-08-30 13:00:00+02:00;Den Haag-Rebecquestraat;NO;1,8;1
2015-08-30 14:00:00+02:00;Den Haag-Rebecquestraat;O3;86,96;6
2015-08-30 14:00:00+02:00;Den Haag-Rebecquestraat;NO;1,62;1
2015-08-30 14:00:00+02:00;Den Haag-Rebecquestraat;NO2;7,29;1
2015-08-30 14:00:00+02:00;Den Haag-Rebecquestraat;PM25;9,866;1
2015-08-30 14:00:00+02:00;Den Haag-Rebecquestraat;PM10;3,15;1
2015-08-30 15:00:00+02:00;Den Haag-Rebecquestraat;O3;97,25;6
2015-08-30 15:00:00+02:00;Den Haag-Rebecquestraat;NO;1,45;1
2015-08-30 15:00:00+02:00;Den Haag-Rebecquestraat;NO2;9,47;1
2015-08-30 15:00:00+02:00;Den Haag-Rebecquestraat;PM10;3,15;1
2015-08-30 15:00:00+02:00;Den Haag-Rebecquestraat;PM25;12,1956;2
2015-08-30 16:00:00+02:00;Den Haag-Rebecquestraat;PM10;8,27;1
2015-08-30 16:00:00+02:00;Den Haag-Rebecquestraat;NO;1,31;1
2015-08-30 16:00:00+02:00;Den Haag-Rebecquestraat;PM25;12,5323;2
2015-08-30 16:00:00+02:00;Den Haag-Rebecquestraat;O3;103,25;7
2015-08-30 16:00:00+02:00;Den Haag-Rebecquestraat;NO2;8,77;1
2015-08-30 17:00:00+02:00;Den Haag-Rebecquestraat;PM10;14,67;2
2015-08-30 17:00:00+02:00;Den Haag-Rebecquestraat;O3;106,01;7
2015-08-30 17:00:00+02:00;Den Haag-Rebecquestraat;NO2;8,85;1
2015-08-30 17:00:00+02:00;Den Haag-Rebecquestraat;NO;1,16;1
2015-08-30 17:00:00+02:00;Den Haag-Rebecquestraat;PM25;10,7669;2
2015-08-30 18:00:00+02:00;Den Haag-Rebecquestraat;NO;0,67;1
2015-08-30 18:00:00+02:00;Den Haag-Rebecquestraat;PM10;10,83;2
2015-08-30 18:00:00+02:00;Den Haag-Rebecquestraat;PM25;17,1096;3
2015-08-30 18:00:00+02:00;Den Haag-Rebecquestraat;O3;103,85;7
2015-08-30 18:00:00+02:00;Den Haag-Rebecquestraat;NO2;7,94;1
2015-08-30 19:00:00+02:00;Den Haag-Rebecquestraat;O3;99,33;6
2015-08-30 19:00:00+02:00;Den Haag-Rebecquestraat;NO;0,85;1
2015-08-30 19:00:00+02:00;Den Haag-Rebecquestraat;PM10;26,19;3
2015-08-30 19:00:00+02:00;Den Haag-Rebecquestraat;PM25;17,2279;3
2015-08-30 19:00:00+02:00;Den Haag-Rebecquestraat;NO2;10,17;2
2015-08-30 20:00:00+02:00;Den Haag-Rebecquestraat;NO2;13,24;2
2015-08-30 20:00:00+02:00;Den Haag-Rebecquestraat;NO;0,67;1
2015-08-30 20:00:00+02:00;Den Haag-Rebecquestraat;PM25;14,2067;2
2015-08-30 20:00:00+02:00;Den Haag-Rebecquestraat;O3;93,49;6
2015-08-30 20:00:00+02:00;Den Haag-Rebecquestraat;PM10;12,11;2
2015-08-30 21:00:00+02:00;Den Haag-Rebecquestraat;NO2;18,47;2
2015-08-30 21:00:00+02:00;Den Haag-Rebecquestraat;PM10;19,79;2
2015-08-30 21:00:00+02:00;Den Haag-Rebecquestraat;NO;0,93;1
2015-08-30 21:00:00+02:00;Den Haag-Rebecquestraat;O3;80,86;6
2015-08-30 21:00:00+02:00;Den Haag-Rebecquestraat;PM25;16,6455;3
2015-08-30 22:00:00+02:00;Den Haag-Rebecquestraat;NO2;24,11;3
2015-08-30 22:00:00+02:00;Den Haag-Rebecquestraat;PM25;14,8801;2
2015-08-30 22:00:00+02:00;Den Haag-Rebecquestraat;O3;65,97;5
2015-08-30 22:00:00+02:00;Den Haag-Rebecquestraat;NO;2,4;1
2015-08-30 22:00:00+02:00;Den Haag-Rebecquestraat;PM10;6,99;1
2015-08-30 23:00:00+02:00;Den Haag-Rebecquestraat;O3;58,87;4
2015-08-30 23:00:00+02:00;Den Haag-Rebecquestraat;PM25;18,1015;3
2015-08-30 23:00:00+02:00;Den Haag-Rebecquestraat;NO;1,18;1
2015-08-30 23:00:00+02:00;Den Haag-Rebecquestraat;NO2;23,61;3
2015-08-30 23:00:00+02:00;Den Haag-Rebecquestraat;PM10;21,07;3
2015-08-31 00:00:00+02:00;Den Haag-Rebecquestraat;NO;0,81;1
2015-08-31 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;19,5302;3
2015-08-31 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;23,22;4
2015-08-31 00:00:00+02:00;Den Haag-Rebecquestraat;O3;61,21;5
2015-08-31 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;19,5302;3
2015-08-31 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;19,5302;3
2015-08-31 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;19,5302;3
2015-08-31 00:00:00+02:00;Den Haag-Rebecquestraat;NO2;19,71;2
2015-08-31 00:00:00+02:00;Den Haag-Rebecquestraat;PM10;24,91;3
2015-08-31 01:00:00+02:00;Den Haag-Rebecquestraat;NO2;11,99;2
2015-08-31 01:00:00+02:00;Den Haag-Rebecquestraat;PM10;26,19;3
2015-08-31 01:00:00+02:00;Den Haag-Rebecquestraat;O3;62,19;5
2015-08-31 01:00:00+02:00;Den Haag-Rebecquestraat;PM25;14,4615;2
2015-08-31 01:00:00+02:00;Den Haag-Rebecquestraat;NO;0,33;1
2015-08-31 02:00:00+02:00;Den Haag-Rebecquestraat;NO2;14,04;2
2015-08-31 02:00:00+02:00;Den Haag-Rebecquestraat;O3;54,09;4
2015-08-31 02:00:00+02:00;Den Haag-Rebecquestraat;PM10;32,59;4
2015-08-31 02:00:00+02:00;Den Haag-Rebecquestraat;NO;1,24;1
2015-08-31 02:00:00+02:00;Den Haag-Rebecquestraat;PM25;25,882;4
2015-08-31 03:00:00+02:00;Den Haag-Rebecquestraat;O3;42,82;4
2015-08-31 03:00:00+02:00;Den Haag-Rebecquestraat;NO;2,84;1
2015-08-31 03:00:00+02:00;Den Haag-Rebecquestraat;PM10;23,63;3
2015-08-31 03:00:00+02:00;Den Haag-Rebecquestraat;PM25;19,5939;3
2015-08-31 03:00:00+02:00;Den Haag-Rebecquestraat;NO2;19,1;2
2015-08-31 04:00:00+02:00;Den Haag-Rebecquestraat;NO2;16,4;2
2015-08-31 04:00:00+02:00;Den Haag-Rebecquestraat;O3;40,27;4
2015-08-31 04:00:00+02:00;Den Haag-Rebecquestraat;NO;3,56;1
2015-08-31 04:00:00+02:00;Den Haag-Rebecquestraat;PM25;22,2602;4
2015-08-31 04:00:00+02:00;Den Haag-Rebecquestraat;PM10;42,83;4
2015-08-31 05:00:00+02:00;Den Haag-Rebecquestraat;PM25;13,6607;2
2015-08-31 05:00:00+02:00;Den Haag-Rebecquestraat;O3;51,54;4
2015-08-31 05:00:00+02:00;Den Haag-Rebecquestraat;PM10;36,43;4
2015-08-31 05:00:00+02:00;Den Haag-Rebecquestraat;NO;0,82;1
2015-08-31 05:00:00+02:00;Den Haag-Rebecquestraat;NO2;9,45;1
2015-08-31 06:00:00+02:00;Den Haag-Rebecquestraat;PM10;13,39;2
2015-08-31 06:00:00+02:00;Den Haag-Rebecquestraat;NO;1,37;1
2015-08-31 06:00:00+02:00;Den Haag-Rebecquestraat;O3;60,0;5
2015-08-31 06:00:00+02:00;Den Haag-Rebecquestraat;PM25;9,7477;1
2015-08-31 06:00:00+02:00;Den Haag-Rebecquestraat;NO2;11,87;2
2015-08-31 07:00:00+02:00;Den Haag-Rebecquestraat;NO;0,97;1
2015-08-31 07:00:00+02:00;Den Haag-Rebecquestraat;O3;68,12;5
2015-08-31 07:00:00+02:00;Den Haag-Rebecquestraat;PM25;5,30417;1
2015-08-31 07:00:00+02:00;Den Haag-Rebecquestraat;NO2;18,38;2
2015-08-31 07:00:00+02:00;Den Haag-Rebecquestraat;PM10;10,83;2
2015-08-31 08:00:00+02:00;Den Haag-Rebecquestraat;NO;1,95;1
2015-08-31 08:00:00+02:00;Den Haag-Rebecquestraat;O3;54,21;4
2015-08-31 08:00:00+02:00;Den Haag-Rebecquestraat;PM25;2,07822;1
2015-08-31 08:00:00+02:00;Den Haag-Rebecquestraat;NO2;37,5;4
2015-08-31 08:00:00+02:00;Den Haag-Rebecquestraat;PM10;4,43;1
2015-08-31 09:00:00+02:00;Den Haag-Rebecquestraat;PM25;2,4222;1
2015-08-31 09:00:00+02:00;Den Haag-Rebecquestraat;NO2;40,57;4
2015-08-31 09:00:00+02:00;Den Haag-Rebecquestraat;PM10;8,27;1
2015-08-31 09:00:00+02:00;Den Haag-Rebecquestraat;O3;50,18;4
2015-08-31 09:00:00+02:00;Den Haag-Rebecquestraat;NO;3,07;1
2015-08-31 10:00:00+02:00;Den Haag-Rebecquestraat;NO;5,9;1
2015-08-31 10:00:00+02:00;Den Haag-Rebecquestraat;O3;39,82;3
2015-08-31 10:00:00+02:00;Den Haag-Rebecquestraat;PM10;10,83;2
2015-08-31 10:00:00+02:00;Den Haag-Rebecquestraat;NO2;45,96;5
2015-08-31 10:00:00+02:00;Den Haag-Rebecquestraat;PM25;2,83534;1
2015-08-31 11:00:00+02:00;Den Haag-Rebecquestraat;NO2;34,73;4
2015-08-31 11:00:00+02:00;Den Haag-Rebecquestraat;PM25;3,87911;1
2015-08-31 11:00:00+02:00;Den Haag-Rebecquestraat;O3;50,7;4
2015-08-31 11:00:00+02:00;Den Haag-Rebecquestraat;NO;7,47;1
2015-08-31 11:00:00+02:00;Den Haag-Rebecquestraat;PM10;8,27;1
2015-08-31 12:00:00+02:00;Den Haag-Rebecquestraat;PM25;7,31618;1
2015-08-31 12:00:00+02:00;Den Haag-Rebecquestraat;NO;6,38;1
2015-08-31 12:00:00+02:00;Den Haag-Rebecquestraat;O3;52,25;4
2015-08-31 12:00:00+02:00;Den Haag-Rebecquestraat;NO2;33,21;4
2015-08-31 12:00:00+02:00;Den Haag-Rebecquestraat;PM10;0,59;1
2015-08-31 13:00:00+02:00;Den Haag-Rebecquestraat;NO2;22,47;3
2015-08-31 13:00:00+02:00;Den Haag-Rebecquestraat;PM25;7,5819;1
2015-08-31 13:00:00+02:00;Den Haag-Rebecquestraat;NO;4,34;1
2015-08-31 13:00:00+02:00;Den Haag-Rebecquestraat;O3;58,18;4
2015-08-31 13:00:00+02:00;Den Haag-Rebecquestraat;PM10;22,35;3
2015-08-31 14:00:00+02:00;Den Haag-Rebecquestraat;O3;65,79;5
2015-08-31 14:00:00+02:00;Den Haag-Rebecquestraat;NO;4,58;1
2015-08-31 14:00:00+02:00;Den Haag-Rebecquestraat;NO2;23,53;3
2015-08-31 14:00:00+02:00;Den Haag-Rebecquestraat;PM10;15,95;2
2015-08-31 14:00:00+02:00;Den Haag-Rebecquestraat;PM25;21,2865;4
2015-08-31 15:00:00+02:00;Den Haag-Rebecquestraat;NO;2,62;1
2015-08-31 15:00:00+02:00;Den Haag-Rebecquestraat;O3;72,09;5
2015-08-31 15:00:00+02:00;Den Haag-Rebecquestraat;PM25;23,9619;4
2015-08-31 15:00:00+02:00;Den Haag-Rebecquestraat;NO2;21,94;3
2015-08-31 15:00:00+02:00;Den Haag-Rebecquestraat;PM10;15,95;2
2015-08-31 16:00:00+02:00;Den Haag-Rebecquestraat;O3;43,82;4
2015-08-31 16:00:00+02:00;Den Haag-Rebecquestraat;PM10;17,23;2
2015-08-31 16:00:00+02:00;Den Haag-Rebecquestraat;PM25;14,6617;2
2015-08-31 16:00:00+02:00;Den Haag-Rebecquestraat;NO;3,2;1
2015-08-31 16:00:00+02:00;Den Haag-Rebecquestraat;NO2;30,03;4
2015-08-31 17:00:00+02:00;Den Haag-Rebecquestraat;NO;5,33;1
2015-08-31 17:00:00+02:00;Den Haag-Rebecquestraat;PM10;24,91;3
2015-08-31 17:00:00+02:00;Den Haag-Rebecquestraat;O3;27,32;2
2015-08-31 17:00:00+02:00;Den Haag-Rebecquestraat;NO2;50,48;5
2015-08-31 17:00:00+02:00;Den Haag-Rebecquestraat;PM25;9,4201;1
2015-08-31 18:00:00+02:00;Den Haag-Rebecquestraat;O3;30,16;3
2015-08-31 18:00:00+02:00;Den Haag-Rebecquestraat;PM25;19,8487;3
2015-08-31 18:00:00+02:00;Den Haag-Rebecquestraat;NO;4,97;1
2015-08-31 18:00:00+02:00;Den Haag-Rebecquestraat;NO2;59,07;5
2015-08-31 18:00:00+02:00;Den Haag-Rebecquestraat;PM10;26,19;3
2015-08-31 19:00:00+02:00;Den Haag-Rebecquestraat;PM25;15,4898;3
2015-08-31 19:00:00+02:00;Den Haag-Rebecquestraat;NO;5,58;1
2015-08-31 19:00:00+02:00;Den Haag-Rebecquestraat;NO2;69,28;6
2015-08-31 19:00:00+02:00;Den Haag-Rebecquestraat;PM10;8,27;1
2015-08-31 19:00:00+02:00;Den Haag-Rebecquestraat;O3;35,11;3
2015-08-31 20:00:00+02:00;Den Haag-Rebecquestraat;PM25;8,3281;1
2015-08-31 20:00:00+02:00;Den Haag-Rebecquestraat;PM10;6,99;1
2015-08-31 20:00:00+02:00;Den Haag-Rebecquestraat;O3;53,58;4
2015-08-31 20:00:00+02:00;Den Haag-Rebecquestraat;NO;2,14;1
2015-08-31 20:00:00+02:00;Den Haag-Rebecquestraat;NO2;41,26;4
2015-08-31 21:00:00+02:00;Den Haag-Rebecquestraat;NO;0,93;1
2015-08-31 21:00:00+02:00;Den Haag-Rebecquestraat;NO2;31,06;4
2015-08-31 21:00:00+02:00;Den Haag-Rebecquestraat;O3;54,61;4
2015-08-31 21:00:00+02:00;Den Haag-Rebecquestraat;PM25;7,7548;1
2015-08-31 21:00:00+02:00;Den Haag-Rebecquestraat;PM10;19,79;2
2015-08-31 22:00:00+02:00;Den Haag-Rebecquestraat;NO2;23,77;3
2015-08-31 22:00:00+02:00;Den Haag-Rebecquestraat;O3;51,87;4
2015-08-31 22:00:00+02:00;Den Haag-Rebecquestraat;NO;0,89;1
2015-08-31 22:00:00+02:00;Den Haag-Rebecquestraat;PM25;4,64351;1
2015-08-31 23:00:00+02:00;Den Haag-Rebecquestraat;NO2;8,55;1
2015-08-31 23:00:00+02:00;Den Haag-Rebecquestraat;PM25;3,66708;1
2015-08-31 23:00:00+02:00;Den Haag-Rebecquestraat;NO;1,62;1
2015-08-31 23:00:00+02:00;Den Haag-Rebecquestraat;PM10;3,15;1
2015-08-31 23:00:00+02:00;Den Haag-Rebecquestraat;O3;71,63;5
2015-09-01 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;4,14756;1
2015-09-01 00:00:00+02:00;Den Haag-Rebecquestraat;PM10;14,67;2
2015-09-01 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;6,316;1
2015-09-01 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;4,14756;1
2015-09-01 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;4,14756;1
2015-09-01 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;4,14756;1
2015-09-01 00:00:00+02:00;Den Haag-Rebecquestraat;O3;72,39;5
2015-09-01 00:00:00+02:00;Den Haag-Rebecquestraat;NO2;8,6;1
2015-09-01 00:00:00+02:00;Den Haag-Rebecquestraat;NO;1,23;1
2015-09-01 00:00:00+02:00;Den Haag-Rebecquestraat;PM25;4,14756;1
2015-09-01 01:00:00+02:00;Den Haag-Rebecquestraat;PM25;5,90204;1
2015-09-01 01:00:00+02:00;Den Haag-Rebecquestraat;PM10;4,43;1
2015-09-01 01:00:00+02:00;Den Haag-Rebecquestraat;NO;0,47;1
2015-09-01 01:00:00+02:00;Den Haag-Rebecquestraat;O3;77,08;5
2015-09-01 01:00:00+02:00;Den Haag-Rebecquestraat;NO2;4,01;1
2015-09-30 12:00:00+02:00;Den Haag-Rebecquestraat;PM10;4,43;1
2015-10-28 12:00:00+01:00;Den Haag-Rebecquestraat;PM10;9,55;1
2015-10-28 13:00:00+01:00;Den Haag-Rebecquestraat;PM10;23,63;3
2015-10-28 14:00:00+01:00;Den Haag-Rebecquestraat;PM10;28,75;3
2015-10-28 15:00:00+01:00;Den Haag-Rebecquestraat;PM10;35,15;4
2015-10-28 16:00:00+01:00;Den Haag-Rebecquestraat;PM10;22,35;3
2015-10-28 17:00:00+01:00;Den Haag-Rebecquestraat;PM10;47,95;5
2015-10-28 18:00:00+01:00;Den Haag-Rebecquestraat;PM10;30,03;4
2015-10-28 19:00:00+01:00;Den Haag-Rebecquestraat;PM10;40,27;4
2015-10-28 20:00:00+01:00;Den Haag-Rebecquestraat;PM10;23,63;3
2015-10-28 21:00:00+01:00;Den Haag-Rebecquestraat;PM10;19,79;2
2015-10-28 22:00:00+01:00;Den Haag-Rebecquestraat;PM10;14,67;2
2015-10-28 23:00:00+01:00;Den Haag-Rebecquestraat;PM10;22,35;3
2015-10-29 00:00:00+01:00;Den Haag-Rebecquestraat;PM10;12,11;2
2015-10-29 01:00:00+01:00;Den Haag-Rebecquestraat;PM10;15,95;2
2015-10-29 02:00:00+01:00;Den Haag-Rebecquestraat;PM10;9,55;1
2015-10-29 03:00:00+01:00;Den Haag-Rebecquestraat;PM10;22,35;3
2015-10-29 04:00:00+01:00;Den Haag-Rebecquestraat;PM10;28,75;3
2015-10-29 05:00:00+01:00;Den Haag-Rebecquestraat;PM10;23,63;3
2015-10-29 06:00:00+01:00;Den Haag-Rebecquestraat;PM10;30,03;4
2015-10-29 07:00:00+01:00;Den Haag-Rebecquestraat;PM10;24,91;3
2015-10-29 08:00:00+01:00;Den Haag-Rebecquestraat;PM10;23,63;3
2015-10-29 09:00:00+01:00;Den Haag-Rebecquestraat;PM10;31,31;4
